iter	ka(1)	ke(1)	F(1)	LnPrior	LnData	LnPosterior
317	0.102936	0.0492579	0.72682	1.871423e+00	3.811207e+01	3.998349e+01
318	0.102936	0.0492579	0.72682	1.871423e+00	3.811207e+01	3.998349e+01
319	0.102936	0.0492579	0.731764	1.871423e+00	3.826051e+01	4.013193e+01
320	0.102936	0.0492579	0.732701	1.871423e+00	3.826790e+01	4.013933e+01
321	0.102936	0.0492579	0.732701	1.871423e+00	3.826790e+01	4.013933e+01
322	0.102936	0.0493449	0.732701	1.869663e+00	3.830900e+01	4.017867e+01
323	0.102936	0.0493449	0.732701	1.869663e+00	3.830900e+01	4.017867e+01
324	0.102936	0.0493449	0.732701	1.869663e+00	3.830900e+01	4.017867e+01
325	0.102936	0.0493449	0.734873	1.869663e+00	3.832351e+01	4.019318e+01
326	0.102936	0.0493449	0.734597	1.869663e+00	3.832361e+01	4.019328e+01
327	0.102936	0.0493449	0.734597	1.869663e+00	3.832361e+01	4.019328e+01
328	0.102936	0.0493449	0.734597	1.869663e+00	3.832361e+01	4.019328e+01
329	0.102936	0.0493449	0.734597	1.869663e+00	3.832361e+01	4.019328e+01
330	0.102676	0.0493449	0.734597	1.872208e+00	3.834518e+01	4.021739e+01
331	0.102676	0.0493449	0.734597	1.872208e+00	3.834518e+01	4.021739e+01
332	0.102676	0.0493449	0.734597	1.872208e+00	3.834518e+01	4.021739e+01
333	0.102676	0.0493449	0.734597	1.872208e+00	3.834518e+01	4.021739e+01
334	0.102676	0.0493815	0.734597	1.871469e+00	3.836135e+01	4.023282e+01
335	0.102676	0.0493815	0.73655	1.871469e+00	3.836337e+01	4.023484e+01
336	0.102676	0.0493815	0.73655	1.871469e+00	3.836337e+01	4.023484e+01
337	0.102676	0.0493815	0.73655	1.871469e+00	3.836337e+01	4.023484e+01
338	0.102676	0.0493815	0.734927	1.871469e+00	3.836368e+01	4.023515e+01
339	0.102676	0.0493815	0.734927	1.871469e+00	3.836368e+01	4.023515e+01
340	0.102031	0.0495933	0.734927	1.873531e+00	3.838937e+01	4.026290e+01
341	0.102031	0.0495933	0.739727	1.873531e+00	3.849129e+01	4.036482e+01
342	0.102031	0.0495933	0.739727	1.873531e+00	3.849129e+01	4.036482e+01
343	0.102031	0.0495933	0.739727	1.873531e+00	3.849129e+01	4.036482e+01
344	0.102031	0.0495933	0.739727	1.873531e+00	3.849129e+01	4.036482e+01
345	0.102031	0.0495933	0.739727	1.873531e+00	3.849129e+01	4.036482e+01
346	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
347	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
348	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
349	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
350	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
351	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
352	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
353	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
354	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
355	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
356	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
357	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
358	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
359	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
360	0.102031	0.0495933	0.739776	1.873531e+00	3.849146e+01	4.036499e+01
361	0.102031	0.0495933	0.740649	1.873531e+00	3.849147e+01	4.036500e+01
362	0.102031	0.0495933	0.740649	1.873531e+00	3.849147e+01	4.036500e+01
363	0.102031	0.0495933	0.740649	1.873531e+00	3.849147e+01	4.036500e+01
364	0.102031	0.0495933	0.740649	1.873531e+00	3.849147e+01	4.036500e+01
365	0.102031	0.0495938	0.740649	1.873521e+00	3.849150e+01	4.036502e+01
366	0.102031	0.0495938	0.740649	1.873521e+00	3.849150e+01	4.036502e+01
367	0.102031	0.0495938	0.740649	1.873521e+00	3.849150e+01	4.036502e+01
368	0.102031	0.0495938	0.740649	1.873521e+00	3.849150e+01	4.036502e+01
369	0.102031	0.0495938	0.740649	1.873521e+00	3.849150e+01	4.036502e+01
370	0.102031	0.0495938	0.740649	1.873521e+00	3.849150e+01	4.036502e+01
371	0.102031	0.0495938	0.740649	1.873521e+00	3.849150e+01	4.036502e+01
372	0.102031	0.0495938	0.740649	1.873521e+00	3.849150e+01	4.036502e+01
373	0.102031	0.0495938	0.740649	1.873521e+00	3.849150e+01	4.036502e+01
374	0.102031	0.0495938	0.740649	1.873521e+00	3.849150e+01	4.036502e+01
375	0.100282	0.0495938	0.740649	1.890842e+00	3.848936e+01	4.038021e+01
376	0.100282	0.0495938	0.740649	1.890842e+00	3.848936e+01	4.038021e+01
377	0.100282	0.0495938	0.743259	1.890842e+00	3.851357e+01	4.040441e+01
378	0.100282	0.0495938	0.743259	1.890842e+00	3.851357e+01	4.040441e+01
379	0.100282	0.0495938	0.743259	1.890842e+00	3.851357e+01	4.040441e+01
380	0.100282	0.0495938	0.743259	1.890842e+00	3.851357e+01	4.040441e+01
381	0.100282	0.0495938	0.743259	1.890842e+00	3.851357e+01	4.040441e+01
382	0.100282	0.0496886	0.743259	1.888934e+00	3.860168e+01	4.049061e+01
383	0.100282	0.0496886	0.743259	1.888934e+00	3.860168e+01	4.049061e+01
384	0.100282	0.0496886	0.743259	1.888934e+00	3.860168e+01	4.049061e+01
385	0.100282	0.0496886	0.743259	1.888934e+00	3.860168e+01	4.049061e+01
386	0.100282	0.0496886	0.743259	1.888934e+00	3.860168e+01	4.049061e+01
387	0.100282	0.0497297	0.743259	1.888109e+00	3.862315e+01	4.051126e+01
388	0.100282	0.0497297	0.745135	1.888109e+00	3.863971e+01	4.052782e+01
389	0.100282	0.0497297	0.745135	1.888109e+00	3.863971e+01	4.052782e+01
390	0.100282	0.0497297	0.745135	1.888109e+00	3.863971e+01	4.052782e+01
391	0.100282	0.0497297	0.745135	1.888109e+00	3.863971e+01	4.052782e+01
392	0.100282	0.0497297	0.745135	1.888109e+00	3.863971e+01	4.052782e+01
393	0.100282	0.0497297	0.745135	1.888109e+00	3.863971e+01	4.052782e+01
394	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
395	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
396	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
397	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
398	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
399	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
400	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
401	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
402	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
403	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
404	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
405	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
406	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
407	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
408	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
409	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
410	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
411	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
412	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
413	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
414	0.100282	0.0497297	0.745342	1.888109e+00	3.863998e+01	4.052809e+01
415	0.100282	0.0497297	0.74545	1.888109e+00	3.863999e+01	4.052810e+01
416	0.100282	0.0497297	0.74545	1.888109e+00	3.863999e+01	4.052810e+01
417	0.100282	0.0497297	0.74545	1.888109e+00	3.863999e+01	4.052810e+01
418	0.100282	0.0497297	0.74545	1.888109e+00	3.863999e+01	4.052810e+01
419	0.100282	0.0497297	0.74545	1.888109e+00	3.863999e+01	4.052810e+01
420	0.100282	0.0497297	0.74545	1.888109e+00	3.863999e+01	4.052810e+01
421	0.100282	0.0497966	0.747176	1.886766e+00	3.867276e+01	4.055952e+01
422	0.100282	0.0497966	0.746001	1.886766e+00	3.867351e+01	4.056028e+01
423	0.100282	0.0498021	0.746001	1.886656e+00	3.867518e+01	4.056184e+01
424	0.100122	0.0498021	0.746001	1.888256e+00	3.867538e+01	4.056364e+01
425	0.100122	0.0498021	0.746001	1.888256e+00	3.867538e+01	4.056364e+01
426	0.100122	0.0498634	0.746001	1.887026e+00	3.868664e+01	4.057366e+01
427	0.100122	0.0498634	0.748737	1.887026e+00	3.869620e+01	4.058322e+01
428	0.100122	0.0498634	0.748737	1.887026e+00	3.869620e+01	4.058322e+01
429	0.100122	0.0498634	0.748737	1.887026e+00	3.869620e+01	4.058322e+01
430	0.100122	0.0498634	0.747432	1.887026e+00	3.869833e+01	4.058536e+01
431	0.100122	0.0498634	0.747432	1.887026e+00	3.869833e+01	4.058536e+01
432	0.100122	0.0498634	0.748131	1.887026e+00	3.869870e+01	4.058573e+01
433	0.100122	0.0498634	0.748131	1.887026e+00	3.869870e+01	4.058573e+01
434	0.100122	0.0498634	0.748131	1.887026e+00	3.869870e+01	4.058573e+01
435	0.100122	0.0499243	0.748197	1.885806e+00	3.870302e+01	4.058883e+01
436	0.100122	0.0499243	0.748197	1.885806e+00	3.870302e+01	4.058883e+01
437	0.100122	0.0499243	0.748197	1.885806e+00	3.870302e+01	4.058883e+01
438	0.0999534	0.0499243	0.749246	1.887491e+00	3.871628e+01	4.060377e+01
439	0.0999534	0.0499243	0.749246	1.887491e+00	3.871628e+01	4.060377e+01
440	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
441	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
442	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
443	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
444	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
445	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
446	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
447	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
448	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
449	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
450	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
451	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
452	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
453	0.0999534	0.0499243	0.749164	1.887491e+00	3.871633e+01	4.060382e+01
454	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
455	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
456	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
457	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
458	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
459	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
460	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
461	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
462	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
463	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
464	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
465	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
466	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
467	0.0999534	0.0499369	0.749164	1.887239e+00	3.871696e+01	4.060420e+01
468	0.0999534	0.0499369	0.749465	1.887239e+00	3.871701e+01	4.060425e+01
469	0.0999534	0.0499369	0.749465	1.887239e+00	3.871701e+01	4.060425e+01
470	0.0999534	0.0499369	0.749465	1.887239e+00	3.871701e+01	4.060425e+01
471	0.0999534	0.0499369	0.749465	1.887239e+00	3.871701e+01	4.060425e+01
472	0.0996288	0.0499369	0.749465	1.890491e+00	3.872941e+01	4.061990e+01
473	0.0996288	0.0499369	0.749465	1.890491e+00	3.872941e+01	4.061990e+01
474	0.0996288	0.0499369	0.749465	1.890491e+00	3.872941e+01	4.061990e+01
475	0.0996288	0.0499369	0.749465	1.890491e+00	3.872941e+01	4.061990e+01
476	0.0996288	0.0499369	0.749465	1.890491e+00	3.872941e+01	4.061990e+01
477	0.0996288	0.0499369	0.749465	1.890491e+00	3.872941e+01	4.061990e+01
478	0.0996288	0.0499369	0.749465	1.890491e+00	3.872941e+01	4.061990e+01
479	0.0996288	0.0499369	0.749465	1.890491e+00	3.872941e+01	4.061990e+01
480	0.0996288	0.0499836	0.7495	1.889556e+00	3.873314e+01	4.062269e+01
481	0.0996288	0.0499836	0.7495	1.889556e+00	3.873314e+01	4.062269e+01
482	0.0996288	0.0499836	0.7495	1.889556e+00	3.873314e+01	4.062269e+01
483	0.0996288	0.0499836	0.749758	1.889556e+00	3.873503e+01	4.062458e+01
484	0.0996288	0.0499836	0.749758	1.889556e+00	3.873503e+01	4.062458e+01
485	0.0996288	0.0499836	0.749758	1.889556e+00	3.873503e+01	4.062458e+01
486	0.0996288	0.0499836	0.749758	1.889556e+00	3.873503e+01	4.062458e+01
487	0.0996288	0.0499836	0.750499	1.889556e+00	3.873781e+01	4.062737e+01
488	0.0996288	0.0499836	0.750499	1.889556e+00	3.873781e+01	4.062737e+01
489	0.0996288	0.0499836	0.750499	1.889556e+00	3.873781e+01	4.062737e+01
490	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
491	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
492	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
493	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
494	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
495	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
496	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
497	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
498	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
499	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
500	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
501	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
502	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
503	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
504	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
505	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
506	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
507	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
508	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
509	0.0996288	0.0499859	0.750499	1.889511e+00	3.873792e+01	4.062743e+01
510	0.0996288	0.0499865	0.750499	1.889498e+00	3.873794e+01	4.062744e+01
511	0.0996288	0.0499865	0.750499	1.889498e+00	3.873794e+01	4.062744e+01
512	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
513	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
514	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
515	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
516	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
517	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
518	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
519	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
520	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
521	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
522	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
523	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
524	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
525	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
526	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
527	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
528	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
529	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
530	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
531	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
532	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
533	0.0996288	0.0499865	0.750693	1.889498e+00	3.873810e+01	4.062759e+01
534	0.0994498	0.0499865	0.750693	1.891294e+00	3.874400e+01	4.063530e+01
535	0.0994498	0.0499865	0.750693	1.891294e+00	3.874400e+01	4.063530e+01
536	0.0994498	0.0499865	0.750756	1.891294e+00	3.874413e+01	4.063543e+01
537	0.0994498	0.0499865	0.750756	1.891294e+00	3.874413e+01	4.063543e+01
538	0.0994498	0.0499865	0.750854	1.891294e+00	3.874428e+01	4.063557e+01
539	0.0994498	0.0499865	0.750854	1.891294e+00	3.874428e+01	4.063557e+01
540	0.0994498	0.0499865	0.750854	1.891294e+00	3.874428e+01	4.063557e+01
541	0.0994498	0.0499865	0.750854	1.891294e+00	3.874428e+01	4.063557e+01
542	0.0994498	0.0499865	0.750854	1.891294e+00	3.874428e+01	4.063557e+01
543	0.0994498	0.0500132	0.750854	1.890762e+00	3.874667e+01	4.063743e+01
544	0.0994498	0.0500132	0.750854	1.890762e+00	3.874667e+01	4.063743e+01
545	0.0994498	0.0500132	0.750854	1.890762e+00	3.874667e+01	4.063743e+01
546	0.0994498	0.0500132	0.750854	1.890762e+00	3.874667e+01	4.063743e+01
547	0.0994498	0.0500132	0.750854	1.890762e+00	3.874667e+01	4.063743e+01
548	0.0994498	0.0500132	0.751954	1.890762e+00	3.874701e+01	4.063777e+01
549	0.0994498	0.0500132	0.751954	1.890762e+00	3.874701e+01	4.063777e+01
550	0.0994498	0.0500132	0.751954	1.890762e+00	3.874701e+01	4.063777e+01
551	0.0994498	0.0500132	0.751954	1.890762e+00	3.874701e+01	4.063777e+01
552	0.0994498	0.0500132	0.751352	1.890762e+00	3.874788e+01	4.063864e+01
553	0.0994498	0.0500132	0.751352	1.890762e+00	3.874788e+01	4.063864e+01
554	0.0994498	0.0500132	0.751352	1.890762e+00	3.874788e+01	4.063864e+01
555	0.0994498	0.0500132	0.751352	1.890762e+00	3.874788e+01	4.063864e+01
556	0.0994498	0.0500132	0.751352	1.890762e+00	3.874788e+01	4.063864e+01
557	0.0994498	0.0500132	0.751352	1.890762e+00	3.874788e+01	4.063864e+01
558	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
559	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
560	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
561	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
562	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
563	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
564	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
565	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
566	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
567	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
568	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
569	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
570	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
571	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
572	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
573	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
574	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
575	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
576	0.0994498	0.0500149	0.751352	1.890728e+00	3.874799e+01	4.063872e+01
577	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
578	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
579	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
580	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
581	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
582	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
583	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
584	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
585	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
586	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
587	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
588	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
589	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
590	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
591	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
592	0.0994498	0.0500149	0.75151	1.890728e+00	3.874804e+01	4.063877e+01
593	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
594	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
595	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
596	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
597	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
598	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
599	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
600	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
601	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
602	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
603	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
604	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
605	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
606	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
607	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
608	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
609	0.0994498	0.0500149	0.751477	1.890728e+00	3.874804e+01	4.063877e+01
610	0.0991806	0.0500149	0.751477	1.893435e+00	3.875240e+01	4.064583e+01
611	0.0991806	0.0500149	0.751477	1.893435e+00	3.875240e+01	4.064583e+01
612	0.0991806	0.0500149	0.751971	1.893435e+00	3.875318e+01	4.064661e+01
613	0.0991806	0.0500149	0.751971	1.893435e+00	3.875318e+01	4.064661e+01
614	0.0991806	0.0500149	0.751971	1.893435e+00	3.875318e+01	4.064661e+01
615	0.0991806	0.0500149	0.751971	1.893435e+00	3.875318e+01	4.064661e+01
616	0.0991806	0.0500149	0.751971	1.893435e+00	3.875318e+01	4.064661e+01
617	0.0991806	0.0500149	0.751971	1.893435e+00	3.875318e+01	4.064661e+01
618	0.0991806	0.0500149	0.751971	1.893435e+00	3.875318e+01	4.064661e+01
619	0.0991806	0.0500149	0.751971	1.893435e+00	3.875318e+01	4.064661e+01
620	0.0991806	0.0500149	0.751961	1.893435e+00	3.875318e+01	4.064661e+01
621	0.0991806	0.0500149	0.751961	1.893435e+00	3.875318e+01	4.064661e+01
622	0.0991806	0.0500149	0.751961	1.893435e+00	3.875318e+01	4.064661e+01
623	0.0991806	0.0500149	0.751961	1.893435e+00	3.875318e+01	4.064661e+01
624	0.0991806	0.0500149	0.751961	1.893435e+00	3.875318e+01	4.064661e+01
625	0.0991806	0.0500149	0.751961	1.893435e+00	3.875318e+01	4.064661e+01
626	0.0991806	0.0500149	0.751961	1.893435e+00	3.875318e+01	4.064661e+01
627	0.0991806	0.0500149	0.75196	1.893435e+00	3.875318e+01	4.064661e+01
628	0.0991806	0.0500149	0.75196	1.893435e+00	3.875318e+01	4.064661e+01
629	0.0991806	0.0500149	0.75196	1.893435e+00	3.875318e+01	4.064661e+01
630	0.0991806	0.0500149	0.75196	1.893435e+00	3.875318e+01	4.064661e+01
631	0.0991806	0.0500149	0.75196	1.893435e+00	3.875318e+01	4.064661e+01
632	0.0991806	0.0500801	0.75196	1.892131e+00	3.875790e+01	4.065003e+01
633	0.0991806	0.0500716	0.75196	1.892301e+00	3.875871e+01	4.065101e+01
634	0.0991806	0.0500716	0.75196	1.892301e+00	3.875871e+01	4.065101e+01
635	0.0991806	0.0500716	0.75196	1.892301e+00	3.875871e+01	4.065101e+01
636	0.0991806	0.0500716	0.75196	1.892301e+00	3.875871e+01	4.065101e+01
637	0.0991806	0.0500716	0.75196	1.892301e+00	3.875871e+01	4.065101e+01
638	0.0991806	0.0500716	0.752377	1.892301e+00	3.876076e+01	4.065306e+01
639	0.0991806	0.0500716	0.752377	1.892301e+00	3.876076e+01	4.065306e+01
640	0.0991806	0.0500716	0.752377	1.892301e+00	3.876076e+01	4.065306e+01
641	0.0991806	0.0500716	0.752543	1.892301e+00	3.876124e+01	4.065354e+01
642	0.0991806	0.0500716	0.752543	1.892301e+00	3.876124e+01	4.065354e+01
643	0.0991806	0.0500716	0.752543	1.892301e+00	3.876124e+01	4.065354e+01
